Country,ISO3 Code,Datetime (UTC),Datetime (Local),Price (EUR/MWhe)
Portugal,PRT,14/12/24 02:00,14/12/24 02:00,129.47
Portugal,PRT,14/12/24 03:00,14/12/24 03:00,126.87
Portugal,PRT,14/12/24 04:00,14/12/24 04:00,126.15
Portugal,PRT,14/12/24 05:00,14/12/24 05:00,129.47
Portugal,PRT,14/12/24 06:00,14/12/24 06:00,133.37
Portugal,PRT,14/12/24 07:00,14/12/24 07:00,137.27
Portugal,PRT,14/12/24 08:00,14/12/24 08:00,132.07
Portugal,PRT,14/12/24 09:00,14/12/24 09:00,122
Portugal,PRT,14/12/24 10:00,14/12/24 10:00,110.43
Portugal,PRT,14/12/24 11:00,14/12/24 11:00,109.73
Portugal,PRT,14/12/24 12:00,14/12/24 12:00,107.95
Portugal,PRT,14/12/24 13:00,14/12/24 13:00,104.07
Portugal,PRT,14/12/24 14:00,14/12/24 14:00,104.58
Portugal,PRT,14/12/24 15:00,14/12/24 15:00,112.29
Portugal,PRT,14/12/24 16:00,14/12/24 16:00,134.67
Portugal,PRT,14/12/24 17:00,14/12/24 17:00,151.32
Portugal,PRT,14/12/24 18:00,14/12/24 18:00,149.43
Portugal,PRT,14/12/24 19:00,14/12/24 19:00,150
Portugal,PRT,14/12/24 20:00,14/12/24 20:00,144.8
Portugal,PRT,14/12/24 21:00,14/12/24 21:00,142.37
Portugal,PRT,14/12/24 22:00,14/12/24 22:00,131.69
Portugal,PRT,14/12/24 23:00,14/12/24 23:00,125.92
Portugal,PRT,15/12/24 00:00,15/12/24 00:00,110.89
Portugal,PRT,15/12/24 01:00,15/12/24 01:00,108
Portugal,PRT,15/12/24 02:00,15/12/24 02:00,105.65
Portugal,PRT,15/12/24 03:00,15/12/24 03:00,100.45
Portugal,PRT,15/12/24 04:00,15/12/24 04:00,95.7
Portugal,PRT,15/12/24 05:00,15/12/24 05:00,95.7
Portugal,PRT,15/12/24 06:00,15/12/24 06:00,95.3
Portugal,PRT,15/12/24 07:00,15/12/24 07:00,103.33
Portugal,PRT,15/12/24 08:00,15/12/24 08:00,85.18
Portugal,PRT,15/12/24 09:00,15/12/24 09:00,74.57
Portugal,PRT,15/12/24 10:00,15/12/24 10:00,72.69
Portugal,PRT,15/12/24 11:00,15/12/24 11:00,77.87
Portugal,PRT,15/12/24 12:00,15/12/24 12:00,75.82
Portugal,PRT,15/12/24 13:00,15/12/24 13:00,71.89
Portugal,PRT,15/12/24 14:00,15/12/24 14:00,70.47
Portugal,PRT,15/12/24 15:00,15/12/24 15:00,85.18
Portugal,PRT,15/12/24 16:00,15/12/24 16:00,115.9
Portugal,PRT,15/12/24 17:00,15/12/24 17:00,133.95
Portugal,PRT,15/12/24 18:00,15/12/24 18:00,133.95
Portugal,PRT,15/12/24 19:00,15/12/24 19:00,138.84
Portugal,PRT,15/12/24 20:00,15/12/24 20:00,135.07
Portugal,PRT,15/12/24 21:00,15/12/24 21:00,131.71
Portugal,PRT,15/12/24 22:00,15/12/24 22:00,127.84
Portugal,PRT,15/12/24 23:00,15/12/24 23:00,110
Portugal,PRT,16/12/24 00:00,16/12/24 00:00,103.51
Portugal,PRT,16/12/24 01:00,16/12/24 01:00,101.2
Portugal,PRT,16/12/24 02:00,16/12/24 02:00,100.63
Portugal,PRT,16/12/24 03:00,16/12/24 03:00,100.14
Portugal,PRT,16/12/24 04:00,16/12/24 04:00,99.14
Portugal,PRT,16/12/24 05:00,16/12/24 05:00,110.9
Portugal,PRT,16/12/24 06:00,16/12/24 06:00,131.15
Portugal,PRT,16/12/24 07:00,16/12/24 07:00,141.04
Portugal,PRT,16/12/24 08:00,16/12/24 08:00,135.22
Portugal,PRT,16/12/24 09:00,16/12/24 09:00,111.6
Portugal,PRT,16/12/24 10:00,16/12/24 10:00,97.14
Portugal,PRT,16/12/24 11:00,16/12/24 11:00,95.19
Portugal,PRT,16/12/24 12:00,16/12/24 12:00,96.43
Portugal,PRT,16/12/24 13:00,16/12/24 13:00,96.89
Portugal,PRT,16/12/24 14:00,16/12/24 14:00,101.83
Portugal,PRT,16/12/24 15:00,16/12/24 15:00,121.5
Portugal,PRT,16/12/24 16:00,16/12/24 16:00,137.8
Portugal,PRT,16/12/24 17:00,16/12/24 17:00,163.43
Portugal,PRT,16/12/24 18:00,16/12/24 18:00,165.23
Portugal,PRT,16/12/24 19:00,16/12/24 19:00,166.89
Portugal,PRT,16/12/24 20:00,16/12/24 20:00,152.94
Portugal,PRT,16/12/24 21:00,16/12/24 21:00,135.5
Portugal,PRT,16/12/24 22:00,16/12/24 22:00,125.38
Portugal,PRT,16/12/24 23:00,16/12/24 23:00,122.13
Portugal,PRT,17/12/24 00:00,17/12/24 00:00,116.13
Portugal,PRT,17/12/24 01:00,17/12/24 01:00,106.25
Portugal,PRT,17/12/24 02:00,17/12/24 02:00,104.99
Portugal,PRT,17/12/24 03:00,17/12/24 03:00,101.24
Portugal,PRT,17/12/24 04:00,17/12/24 04:00,104.13
Portugal,PRT,17/12/24 05:00,17/12/24 05:00,110.5
Portugal,PRT,17/12/24 06:00,17/12/24 06:00,128.8
Portugal,PRT,17/12/24 07:00,17/12/24 07:00,145
Portugal,PRT,17/12/24 08:00,17/12/24 08:00,140.78
Portugal,PRT,17/12/24 09:00,17/12/24 09:00,124.1
Portugal,PRT,17/12/24 10:00,17/12/24 10:00,107.13
Portugal,PRT,17/12/24 11:00,17/12/24 11:00,102.91
Portugal,PRT,17/12/24 12:00,17/12/24 12:00,106.43
Portugal,PRT,17/12/24 13:00,17/12/24 13:00,109.93
Portugal,PRT,17/12/24 14:00,17/12/24 14:00,113.61
Portugal,PRT,17/12/24 15:00,17/12/24 15:00,123.8
Portugal,PRT,17/12/24 16:00,17/12/24 16:00,135.74
Portugal,PRT,17/12/24 17:00,17/12/24 17:00,143.33
Portugal,PRT,17/12/24 18:00,17/12/24 18:00,145.01
Portugal,PRT,17/12/24 19:00,17/12/24 19:00,146.24
Portugal,PRT,17/12/24 20:00,17/12/24 20:00,139.03
Portugal,PRT,17/12/24 21:00,17/12/24 21:00,125.16
Portugal,PRT,17/12/24 22:00,17/12/24 22:00,122.13
Portugal,PRT,17/12/24 23:00,17/12/24 23:00,116.9
Portugal,PRT,18/12/24 00:00,18/12/24 00:00,104.15
Portugal,PRT,18/12/24 01:00,18/12/24 01:00,91.89
Portugal,PRT,18/12/24 02:00,18/12/24 02:00,91.68
Portugal,PRT,18/12/24 03:00,18/12/24 03:00,91.89
Portugal,PRT,18/12/24 04:00,18/12/24 04:00,98.96
Portugal,PRT,18/12/24 05:00,18/12/24 05:00,119.41
Portugal,PRT,18/12/24 06:00,18/12/24 06:00,129.05
Portugal,PRT,18/12/24 07:00,18/12/24 07:00,146.54
Portugal,PRT,18/12/24 08:00,18/12/24 08:00,134.12
Portugal,PRT,18/12/24 09:00,18/12/24 09:00,119.41
Portugal,PRT,18/12/24 10:00,18/12/24 10:00,98
Portugal,PRT,18/12/24 11:00,18/12/24 11:00,90.8
Portugal,PRT,18/12/24 12:00,18/12/24 12:00,90.46
Portugal,PRT,18/12/24 13:00,18/12/24 13:00,90
Portugal,PRT,18/12/24 14:00,18/12/24 14:00,101.15
Portugal,PRT,18/12/24 15:00,18/12/24 15:00,120.44
Portugal,PRT,18/12/24 16:00,18/12/24 16:00,132.55
Portugal,PRT,18/12/24 17:00,18/12/24 17:00,136.14
Portugal,PRT,18/12/24 18:00,18/12/24 18:00,135.15
Portugal,PRT,18/12/24 19:00,18/12/24 19:00,135.01
Portugal,PRT,18/12/24 20:00,18/12/24 20:00,129.95
Portugal,PRT,18/12/24 21:00,18/12/24 21:00,122.03
Portugal,PRT,18/12/24 22:00,18/12/24 22:00,97
Portugal,PRT,18/12/24 23:00,18/12/24 23:00,75
Portugal,PRT,19/12/24 00:00,19/12/24 00:00,56.98
Portugal,PRT,19/12/24 01:00,19/12/24 01:00,26.29
Portugal,PRT,19/12/24 02:00,19/12/24 02:00,26.29
Portugal,PRT,19/12/24 03:00,19/12/24 03:00,26.29
Portugal,PRT,19/12/24 04:00,19/12/24 04:00,22.33
Portugal,PRT,19/12/24 05:00,19/12/24 05:00,58.12
Portugal,PRT,19/12/24 06:00,19/12/24 06:00,86.09
Portugal,PRT,19/12/24 07:00,19/12/24 07:00,111
Portugal,PRT,19/12/24 08:00,19/12/24 08:00,109.79
Portugal,PRT,19/12/24 09:00,19/12/24 09:00,86.3
Portugal,PRT,19/12/24 10:00,19/12/24 10:00,76.96
Portugal,PRT,19/12/24 11:00,19/12/24 11:00,74.16
Portugal,PRT,19/12/24 12:00,19/12/24 12:00,70.4
Portugal,PRT,19/12/24 13:00,19/12/24 13:00,60.38
Portugal,PRT,19/12/24 14:00,19/12/24 14:00,61.2
Portugal,PRT,19/12/24 15:00,19/12/24 15:00,83.17
Portugal,PRT,19/12/24 16:00,19/12/24 16:00,100.79
Portugal,PRT,19/12/24 17:00,19/12/24 17:00,112.79
Portugal,PRT,19/12/24 18:00,19/12/24 18:00,120.68
Portugal,PRT,19/12/24 19:00,19/12/24 19:00,122.78
Portugal,PRT,19/12/24 20:00,19/12/24 20:00,122.78
Portugal,PRT,19/12/24 21:00,19/12/24 21:00,120.68
Portugal,PRT,19/12/24 22:00,19/12/24 22:00,103.9
Portugal,PRT,19/12/24 23:00,19/12/24 23:00,118.04
Portugal,PRT,20/12/24 00:00,20/12/24 00:00,109.18
Portugal,PRT,20/12/24 01:00,20/12/24 01:00,89.49
Portugal,PRT,20/12/24 02:00,20/12/24 02:00,86.2
Portugal,PRT,20/12/24 03:00,20/12/24 03:00,86.2
Portugal,PRT,20/12/24 04:00,20/12/24 04:00,89.99
Portugal,PRT,20/12/24 05:00,20/12/24 05:00,112.18
Portugal,PRT,20/12/24 06:00,20/12/24 06:00,130.6
Portugal,PRT,20/12/24 07:00,20/12/24 07:00,141.08
Portugal,PRT,20/12/24 08:00,20/12/24 08:00,131.98
Portugal,PRT,20/12/24 09:00,20/12/24 09:00,114.2
Portugal,PRT,20/12/24 10:00,20/12/24 10:00,99.27
Portugal,PRT,20/12/24 11:00,20/12/24 11:00,89.37
Portugal,PRT,20/12/24 12:00,20/12/24 12:00,85.81
Portugal,PRT,20/12/24 13:00,20/12/24 13:00,90.63
Portugal,PRT,20/12/24 14:00,20/12/24 14:00,101.19
Portugal,PRT,20/12/24 15:00,20/12/24 15:00,112.18
Portugal,PRT,20/12/24 16:00,20/12/24 16:00,135.01
Portugal,PRT,20/12/24 17:00,20/12/24 17:00,141.08
Portugal,PRT,20/12/24 18:00,20/12/24 18:00,145.39
Portugal,PRT,20/12/24 19:00,20/12/24 19:00,145.38
Portugal,PRT,20/12/24 20:00,20/12/24 20:00,140.01
Portugal,PRT,20/12/24 21:00,20/12/24 21:00,131.98
Portugal,PRT,20/12/24 22:00,20/12/24 22:00,125.68
Portugal,PRT,20/12/24 23:00,20/12/24 23:00,125.8
Portugal,PRT,21/12/24 00:00,21/12/24 00:00,112.76
Portugal,PRT,21/12/24 01:00,21/12/24 01:00,97
Portugal,PRT,21/12/24 02:00,21/12/24 02:00,87.3
Portugal,PRT,21/12/24 03:00,21/12/24 03:00,87.09
Portugal,PRT,21/12/24 04:00,21/12/24 04:00,86.88
Portugal,PRT,21/12/24 05:00,21/12/24 05:00,90.8
Portugal,PRT,21/12/24 06:00,21/12/24 06:00,108.59
Portugal,PRT,21/12/24 07:00,21/12/24 07:00,114.98
Portugal,PRT,21/12/24 08:00,21/12/24 08:00,95
Portugal,PRT,21/12/24 09:00,21/12/24 09:00,80
Portugal,PRT,21/12/24 10:00,21/12/24 10:00,43
Portugal,PRT,21/12/24 11:00,21/12/24 11:00,36.09
Portugal,PRT,21/12/24 12:00,21/12/24 12:00,35.78
Portugal,PRT,21/12/24 13:00,21/12/24 13:00,35.07
Portugal,PRT,21/12/24 14:00,21/12/24 14:00,38.98
Portugal,PRT,21/12/24 15:00,21/12/24 15:00,85
Portugal,PRT,21/12/24 16:00,21/12/24 16:00,126.2
Portugal,PRT,21/12/24 17:00,21/12/24 17:00,130.12
Portugal,PRT,21/12/24 18:00,21/12/24 18:00,133.24
Portugal,PRT,21/12/24 19:00,21/12/24 19:00,133.48
Portugal,PRT,21/12/24 20:00,21/12/24 20:00,133.48
Portugal,PRT,21/12/24 21:00,21/12/24 21:00,130.01
Portugal,PRT,21/12/24 22:00,21/12/24 22:00,126.78
Portugal,PRT,21/12/24 23:00,21/12/24 23:00,100.5
Portugal,PRT,22/12/24 00:00,22/12/24 00:00,85
Portugal,PRT,22/12/24 01:00,22/12/24 01:00,72.62
Portugal,PRT,22/12/24 02:00,22/12/24 02:00,64.99
Portugal,PRT,22/12/24 03:00,22/12/24 03:00,59.88
Portugal,PRT,22/12/24 04:00,22/12/24 04:00,59.2
Portugal,PRT,22/12/24 05:00,22/12/24 05:00,59.63
Portugal,PRT,22/12/24 06:00,22/12/24 06:00,60.28
Portugal,PRT,22/12/24 07:00,22/12/24 07:00,60.3
Portugal,PRT,22/12/24 08:00,22/12/24 08:00,50.24
Portugal,PRT,22/12/24 09:00,22/12/24 09:00,20
Portugal,PRT,22/12/24 10:00,22/12/24 10:00,16.01
Portugal,PRT,22/12/24 11:00,22/12/24 11:00,18.67
Portugal,PRT,22/12/24 12:00,22/12/24 12:00,15.38
Portugal,PRT,22/12/24 13:00,22/12/24 13:00,10.96
Portugal,PRT,22/12/24 14:00,22/12/24 14:00,5
Portugal,PRT,22/12/24 15:00,22/12/24 15:00,18.6
Portugal,PRT,22/12/24 16:00,22/12/24 16:00,55
Portugal,PRT,22/12/24 17:00,22/12/24 17:00,77.44
Portugal,PRT,22/12/24 18:00,22/12/24 18:00,79.97
Portugal,PRT,22/12/24 19:00,22/12/24 19:00,84.75
Portugal,PRT,22/12/24 20:00,22/12/24 20:00,84.97
Portugal,PRT,22/12/24 21:00,22/12/24 21:00,70.3
Portugal,PRT,22/12/24 22:00,22/12/24 22:00,64.6
Portugal,PRT,22/12/24 23:00,22/12/24 23:00,17.27
Portugal,PRT,23/12/24 00:00,23/12/24 00:00,11.48
Portugal,PRT,23/12/24 01:00,23/12/24 01:00,10.19
Portugal,PRT,23/12/24 02:00,23/12/24 02:00,7.33
Portugal,PRT,23/12/24 03:00,23/12/24 03:00,6
Portugal,PRT,23/12/24 04:00,23/12/24 04:00,7.07
Portugal,PRT,23/12/24 05:00,23/12/24 05:00,25.95
Portugal,PRT,23/12/24 06:00,23/12/24 06:00,61.2
Portugal,PRT,23/12/24 07:00,23/12/24 07:00,72.47
Portugal,PRT,23/12/24 08:00,23/12/24 08:00,70.93
Portugal,PRT,23/12/24 09:00,23/12/24 09:00,25
Portugal,PRT,23/12/24 10:00,23/12/24 10:00,5.11
Portugal,PRT,23/12/24 11:00,23/12/24 11:00,3.32
Portugal,PRT,23/12/24 12:00,23/12/24 12:00,3.32
Portugal,PRT,23/12/24 13:00,23/12/24 13:00,3.6
Portugal,PRT,23/12/24 14:00,23/12/24 14:00,5
Portugal,PRT,23/12/24 15:00,23/12/24 15:00,30.9
Portugal,PRT,23/12/24 16:00,23/12/24 16:00,87.11
Portugal,PRT,23/12/24 17:00,23/12/24 17:00,114.72
Portugal,PRT,23/12/24 18:00,23/12/24 18:00,124.89
Portugal,PRT,23/12/24 19:00,23/12/24 19:00,118.97
Portugal,PRT,23/12/24 20:00,23/12/24 20:00,109.28
Portugal,PRT,23/12/24 21:00,23/12/24 21:00,105.82
Portugal,PRT,23/12/24 22:00,23/12/24 22:00,90.8
Portugal,PRT,23/12/24 23:00,23/12/24 23:00,85.08
